,time,consent,age,gender,pronouns,ethnicity,religion,political_affil,education,degree_name,income,disability,disability_name,cert_license,time_in_bx_anal,time_cert_license,country_live,province_live,state_live,country_practice,province_practice,state_practice,define_diversity,familiar_cis_fem,familiar_cis_male,familiar_trans_fem,familiar_trans_male,familiar_non_binary,familiar_gender_fluid,familiar_gender_neutral,familiar_asian,familiar_black,familiar_white,familiar_latinx,familiar_nat_amer,familiar_pac_isl,familiar_agnostic,familiar_amish,familiar_buddhism,familiar_christian,familiar_hinduism,familiar_islam,familiar_jehovah,familiar_judaism,familiar_atheist,familiar_paganism,familiar_wiccan,actions_recommend,survey_feedback,browser,ip_address,unique_id,location
312,3/10/21 5:07,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",31-45,Female,She/her/hers,White Caucasian ,Catholic ,Liberal,Master's degree,,"$20,000 to $34,999",No,,Board Certified Behavior Analyst,6-10 years,0-5 years,United Kingdom,,,United Kingdom,,,"Differences across gender, race, nationality, sexuality, spoken language, disability, socio economic status, religion for example ",Somewhat unfamiliar,Somewhat unfamiliar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat unfamiliar,Somewhat unfamiliar,Somewhat familiar,Somewhat unfamiliar,Not at all familiar,"Committing to promoting diversity in job recruitment, training opportunities, leadership opportunities, mentorship, better access for those from less privileged backgrounds ",,Mobile Safari 12.1.2 / iOS,90.222.127.181,776328931,"55.900501251221, -4.4503002166748"
313,3/10/21 5:44,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",61-75,female,She/her/hers,caucasian,christian,democrat,Doctoral degree,,"$150,000 to $199,999",No,,Board Certified Behavior Analyst-Doctoral,16-20 years,16-20 years,France,,,"Canada
France
United States","Montreal, Ile de France, Sarthe, Val de la Loire, Paris","Ohio, New Jersey",The cultures and differences exhibited in our social environment,Not at all familiar,Not at all familiar,Somewhat familiar,Not at all familiar,,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,learning to express cultural humility.,,Chrome 88.0.4324.192 / OS X,193.57.120.82,776336137,"48.58390045166, 7.745500087738"
314,3/10/21 5:49,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",31-45,Female,She/her/hers,African or Black,Christian,None,Master's degree,,"Less than $20,000",No,,Registered Behavior Technician,0-5 years,0-5 years,Other: Estonia,,,Other: Estonia,,,The practice of encompassing a variety of different backgrounds.,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat unfamiliar,More Language inclusivity in the field of Behavior Analysis. This will intensify intervention and procedures among different ethnicity.,The Survey is good but could be better in the options of opinions of more language inclusivity.,Mobile Safari 5.1 / iOS 5,91.129.97.88,776337266,"59.433898925781, 24.728099822998"
315,3/10/21 6:29,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,Female,She/her/hers,Hispanic/Mexican,,Democratic ,Bachelor's degree,,"Less than $20,000",No,,Registered Behavior Technician,0-5 years,0-5 years,United States,,Texas,United States,,Texas,,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,,,Chrome 88.0.4324.192 / OS X,72.182.148.165,776347676,"33.898700714111, -98.478500366211"
316,3/10/21 6:36,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,Female,She/her/hers,Caucasian ,Athiest,Liberal,Bachelor's degree,,"$35,000 to $49,999",No,,Registered Behavior Technician,0-5 years,0-5 years,United States,,Michigan,,,,"When people from many different backgrounds (race/ethnicity, gender, serial orientation, and/or religion) come together and work towards a common goal or in a common place.",Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Provide more training on diversity,,Chrome Mobile 88.0.4324.181 / Android,98.243.30.52,776350123,"42.942501068115, -85.616096496582"
317,3/10/21 6:40,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,Cisgender female (woman),She/her/hers,White,Roman Catholic,,Bachelor's degree,,"$35,000 to $49,999",No,,Registered Behavior Technician,0-5 years,0-5 years,United States,,North Carolina,,,,"Diversity to me is the acknowledgment of differing identities (race, gender, sex, sexual orientation, religion, ability, etc.) that leads to acceptance as well as efforts to make things equitable.",Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,"Conduct more research concerning diversity
Increase the amount of conferences that address diversity in the field
Encourage companies and graduate programs to be more mindful of the candidates they approach about pursing the BCBA certification; make an effort to choose individuals with identifies that may not be the norm of current BCBAs",,Chrome Mobile 87.0.4280.77 / iOS,174.108.41.85,776351641,"35.567501068115, -80.890800476074"
318,3/10/21 7:21,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",31-45,F,She/her/hers,White,Jewish,Democrat,Master's degree,,"$100,000 to $149,999",No,,Board Certified Behavior Analyst,16-20 years,11-15 years,United States,,Nj,United States,,Nj,A state of being  where a variety of a ttributes are present to describe a specified cohort of people places and  or things ,Not at all familiar,Not at all familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat unfamiliar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Somewhat familiar,Very familiar,Somewhat familiar,Somewhat unfamiliar,Somewhat unfamiliar,"Continue to disseminate across different groups of people by researching the best way to communicate with them.

Tv
Radio
Internet 
Newspaper
Magazines

Speak not only in their native language but in a manner that is sensitive to their culture, translated in a manner that makes sense to their culture, and explained how behavior analysis would be meaningful to their culture.",Asking a question about the socioeconomic staus and population of size of people that you have worked with and lived amongst,Chrome Mobile 89.0.4389.86 / Android,100.8.21.58,776368805,"40.23210144043, -74.298599243164"
319,3/10/21 7:56,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,Female ,She/her/hers,Caucasian or white ,Christian ,Republican,Master's degree,,"$50,000 to $74,999",No,,Registered Behavior Technician,6-10 years,0-5 years,United States,,"NY, AL, TX, VA,NC",,,,"Diversity entails a range of differences from SES to ethnicity, race, gender, religion, sexual orientation, and various cultural differences that should be equally included and considered ",Not at all familiar,Not at all familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat unfamiliar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat unfamiliar,Very familiar,Increase research with diverse populations and exposure of field to diverse populations ,Allow longer responses for diversity definition ,Mobile Safari 14.0.3 / iOS,68.35.101.112,776385058,"34.83150100708, -87.666397094727"
320,3/10/21 8:17,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,female,She/her/hers,caucasian,christian,i don't follow politics,Master's degree,,"$75,000 to $99,999",No,,Board Certified Behavior Analyst,0-5 years,0-5 years,United States,,Tennessee,United States,,"Tennessee, Georgia","Diversity is having a range of people from various cultures, socioeconomic statuses, races, religions, sexual orientations, ages, etc. ",Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Somewhat familiar,Very familiar,I do not have any recommendations at this time,,Chrome 88.0.4324.190 / Windows,207.191.189.2,776396109,"34.738098144531, -85.005599975586"
321,3/10/21 8:22,"Yes, I am at least 18 years of age, am a student of behavior analysis and/or am currently certified or licensed in behavior analysis. I understand the research procedures and agree to participate in this study. I understand I may contact Dr. Noor Syed at noor.syed@esc.edu with additional questions about research procedures.",18-30,Female ,She/her/hers,Asian ,Christian,Democrat,Master's degree,,"$100,000 to $149,999",No,,"Board Certified Behavior Analyst
Licensed Behavior Analyst",11-15 years,0-5 years,United States,,,United States,,Texas and New Mexico ,"Diversity is individuals from a variety of socioeconomic, ethnic, cultural, gender, and disabilities that make up a group of people. ",Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Not at all familiar,Somewhat familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,"Increasing POC in positions of professorship, including cultural humility training with graduate level education and on board job training. ",,Chrome Mobile 89.0.4389.72 / Android,74.194.29.177,776398204,"30.691999435425, -97.751800537109"
